User_ID,Permission_Name
U01686,Create_Vendor
U01687,Create_Paycheck
U01687,Prod_Deploy
U01687,Create_Vendor
U01688,Edit_Inventory
U01688,Create_Paycheck
U01688,Modify_Payroll
U01689,Dev_Access
U01690,Approve_PO
U01690,View_Sensitive_Data
U01691,Approve_Payment
U01691,Edit_Inventory
U01692,Create_Vendor
U01693,Prod_Deploy
U01694,Manage_Users
U01694,Modify_Payroll
U01694,View_Sensitive_Data
U01695,Modify_Payroll
U01695,Dev_Access
U01696,Edit_Inventory
U01697,Modify_Payroll
U01698,Prod_Deploy
U01698,Approve_Payment
U01699,Create_Paycheck
U01700,Create_Paycheck
U01700,Create_Vendor
U01701,View_Sensitive_Data
U01702,Create_Paycheck
U01703,Create_Vendor
U01703,Create_Paycheck
U01703,View_Sensitive_Data
U01704,Prod_Deploy
U01704,View_Sensitive_Data
U01705,Approve_Payment
U01705,Approve_PO
U01706,Manage_Users
U01707,Create_Paycheck
U01707,Edit_Inventory
U01707,Manage_Users
U01708,Approve_Payment
U01708,Create_Paycheck
U01708,Approve_PO
U01709,Prod_Deploy
U01710,Prod_Deploy
U01710,Edit_Inventory
U01710,Create_Vendor
U01711,Manage_Users
U01712,Approve_Payment
U01713,Prod_Deploy
U01714,Edit_Inventory
U01714,Approve_PO
U01714,Dev_Access
U01715,View_Sensitive_Data
U01716,View_Sensitive_Data
U01716,Dev_Access
U01716,Modify_Payroll
U01717,Dev_Access
U01717,Create_Paycheck
U01718,View_Sensitive_Data
U01718,Manage_Users
U01720,Approve_Payment
U01721,Create_Vendor
U01722,Edit_Inventory
U01722,Approve_Payment
U01723,Create_Vendor
U01723,Modify_Payroll
U01723,Approve_PO
U01724,Approve_PO
U01725,Approve_PO
U01725,Approve_Payment
U01726,Dev_Access
U01727,Modify_Payroll
U01728,Approve_PO
U01729,Prod_Deploy
U01729,Create_Paycheck
U01730,Create_Vendor
U01730,Edit_Inventory
U01730,Manage_Users
U01731,Approve_PO
U01731,View_Sensitive_Data
U01731,Modify_Payroll
U01732,Dev_Access
U01732,View_Sensitive_Data
U01732,Approve_Payment
U01733,Edit_Inventory
U01733,Create_Paycheck
U01733,Prod_Deploy
U01734,Prod_Deploy
U01735,Manage_Users
U01737,Dev_Access
U01737,View_Sensitive_Data
U01738,Manage_Users
U01738,Approve_PO
U01738,Dev_Access
U01739,Create_Vendor
U01740,View_Sensitive_Data
U01740,Approve_Payment
U01740,Modify_Payroll
U01741,Create_Vendor
U01741,Prod_Deploy
U01741,Approve_PO
U01742,Approve_PO
U01742,Create_Paycheck
U01743,Edit_Inventory
U01744,Create_Paycheck
U01744,Prod_Deploy
U01744,Edit_Inventory
U01745,View_Sensitive_Data
U01745,Prod_Deploy
U01746,Create_Paycheck
U01746,Approve_Payment
U01747,View_Sensitive_Data
U01747,Dev_Access
U01748,Approve_Payment
U01748,Prod_Deploy
U01748,Approve_PO
U01749,Prod_Deploy
U01750,Create_Vendor
U01750,View_Sensitive_Data
U01750,Dev_Access
U01751,Approve_Payment
U01751,Create_Paycheck
U01752,Dev_Access
U01752,Prod_Deploy
U01752,Modify_Payroll
U01753,Manage_Users
U01753,Approve_Payment
U01754,Create_Paycheck
U01755,Manage_Users
U01755,Modify_Payroll
U01756,Approve_Payment
U01756,Create_Vendor
U01756,Approve_PO
U01757,Manage_Users
U01758,Create_Paycheck
U01759,Create_Vendor
U01759,Prod_Deploy
U01759,View_Sensitive_Data
U01761,Prod_Deploy
U01761,Modify_Payroll
U01763,Edit_Inventory
U01764,Dev_Access
U01764,Approve_PO
U01764,Create_Vendor
U01765,Prod_Deploy
U01766,Edit_Inventory
U01767,View_Sensitive_Data
U01768,Dev_Access
U01768,Create_Paycheck
U01769,Approve_PO
U01769,Dev_Access
U01771,Approve_Payment
U01772,Manage_Users
U01772,Modify_Payroll
U01772,Prod_Deploy
U01773,Prod_Deploy
U01774,View_Sensitive_Data
U01775,Create_Paycheck
U01776,Edit_Inventory
U01776,Create_Paycheck
U01777,Modify_Payroll
U01777,Create_Paycheck
U01778,View_Sensitive_Data
U01778,Modify_Payroll
U01779,Manage_Users
U01780,Create_Vendor
U01780,Manage_Users
U01781,Modify_Payroll
U01781,Dev_Access
U01781,Manage_Users
U01782,Create_Paycheck
U01783,Approve_PO
U01784,Edit_Inventory
U01784,Prod_Deploy
U01784,Approve_Payment
U01785,Dev_Access
U01786,Edit_Inventory
U01787,Create_Paycheck
U01788,Approve_PO
U01788,Edit_Inventory
U01790,Prod_Deploy
U01790,Edit_Inventory
U01791,Dev_Access
U01791,Create_Paycheck
U01791,Approve_Payment
U01792,View_Sensitive_Data
U01792,Modify_Payroll
U01793,Dev_Access
U01793,View_Sensitive_Data
U01794,Manage_Users
U01794,Edit_Inventory
U01795,View_Sensitive_Data
U01795,Create_Vendor
U01797,Dev_Access
U01797,Manage_Users
U01798,Create_Paycheck
U01798,Dev_Access
U01798,Modify_Payroll
U01799,Dev_Access
U01799,Modify_Payroll
U01799,Prod_Deploy
U01800,Manage_Users
U01800,Edit_Inventory
U01801,Manage_Users
U01802,View_Sensitive_Data
U01802,Edit_Inventory
U01802,Dev_Access
U01803,Create_Vendor
U01804,Dev_Access
U01804,Manage_Users
U01804,Create_Vendor
U01806,View_Sensitive_Data
U01807,Dev_Access
U01808,Manage_Users
U01809,Edit_Inventory
U01810,Edit_Inventory
U01811,View_Sensitive_Data
U01811,Prod_Deploy
U01811,Approve_Payment
U01812,Create_Vendor
U01812,Prod_Deploy
U01813,Dev_Access
U01814,Approve_PO
U01814,Prod_Deploy
U01814,Create_Vendor
U01815,Manage_Users
U01815,Create_Vendor
U01816,Create_Paycheck
U01817,Modify_Payroll
U01818,Prod_Deploy
U01818,Approve_Payment
U01818,View_Sensitive_Data
U01819,Edit_Inventory
U01820,Create_Vendor
U01821,Create_Vendor
U01822,Edit_Inventory
U01822,Approve_PO
U01822,Create_Paycheck
U01822,Modify_Payroll
U01823,Dev_Access
U01823,Create_Paycheck
U01823,Edit_Inventory
U01824,Create_Vendor
U01825,Prod_Deploy
U01825,Modify_Payroll
U01825,Manage_Users
U01826,Prod_Deploy
U01827,Edit_Inventory
U01828,View_Sensitive_Data
U01829,Manage_Users
U01829,Approve_Payment
U01830,Manage_Users
U01830,Create_Vendor
U01830,Create_Paycheck
U01831,Edit_Inventory
U01831,Modify_Payroll
U01832,Manage_Users
U01832,View_Sensitive_Data
U01832,Approve_Payment
U01833,Edit_Inventory
U01834,Manage_Users
U01834,Create_Vendor
U01834,View_Sensitive_Data
U01835,Modify_Payroll
U01835,Create_Paycheck
U01836,View_Sensitive_Data
U01837,Create_Paycheck
U01838,Edit_Inventory
U01839,Modify_Payroll
U01839,Approve_Payment
U01841,Dev_Access
U01842,Manage_Users
U01842,Modify_Payroll
U01844,Create_Paycheck
U01844,View_Sensitive_Data
U01846,Manage_Users
U01846,Prod_Deploy
U01847,Prod_Deploy
U01847,Edit_Inventory
U01847,Approve_Payment
U01848,Modify_Payroll
U01848,Create_Vendor
U01848,Dev_Access
U01849,Create_Paycheck
U01850,Modify_Payroll
U01850,Manage_Users
U01850,Edit_Inventory
U01851,Edit_Inventory
U01851,View_Sensitive_Data
U01852,Create_Paycheck
U01852,Create_Vendor
U01853,Dev_Access
U01853,View_Sensitive_Data
U01855,Manage_Users
U01855,Prod_Deploy
U01855,Create_Paycheck
U01857,Prod_Deploy
U01857,Edit_Inventory
U01858,Prod_Deploy
U01861,Modify_Payroll
U01861,Edit_Inventory
U01862,Approve_PO
U01862,Dev_Access
U01863,Dev_Access
U01863,View_Sensitive_Data
U01863,Edit_Inventory
U01864,Prod_Deploy
U01864,Dev_Access
U01865,Dev_Access
U01865,Edit_Inventory
U01865,Modify_Payroll
U01866,Modify_Payroll
U01866,Approve_Payment
U01866,Create_Paycheck
U01867,Approve_PO
U01867,View_Sensitive_Data
U01868,Prod_Deploy
U01868,Approve_PO
U01868,Create_Vendor
U01870,Modify_Payroll
U01871,Modify_Payroll
U01872,Dev_Access
U01873,Create_Vendor
U01873,Approve_PO
U01874,Edit_Inventory
U01874,Dev_Access
U01874,Modify_Payroll
U01875,Approve_PO
U01876,Manage_Users
U01877,Edit_Inventory
U01877,View_Sensitive_Data
U01877,Create_Paycheck
U01878,Prod_Deploy
U01879,Create_Vendor
U01879,Edit_Inventory
U01880,Prod_Deploy
U01881,Create_Paycheck
U01882,Modify_Payroll
U01883,Approve_PO
U01883,Create_Vendor
U01883,Create_Paycheck
U01884,Approve_PO
U01884,Create_Paycheck
U01884,Modify_Payroll
U01885,Edit_Inventory
U01885,Create_Vendor
U01885,Approve_Payment
U01887,Edit_Inventory
U01888,View_Sensitive_Data
U01888,Create_Paycheck
U01889,View_Sensitive_Data
U01890,Dev_Access
U01890,Create_Vendor
U01890,Prod_Deploy
U01891,Edit_Inventory
U01891,Approve_PO
U01893,Edit_Inventory
U01894,Create_Paycheck
U01894,View_Sensitive_Data
U01894,Prod_Deploy
U01895,Create_Vendor
U01896,Manage_Users
U01897,View_Sensitive_Data
U01897,Create_Vendor
U01898,Prod_Deploy
U01899,Approve_PO
U01899,Manage_Users
U01899,View_Sensitive_Data
U01900,Dev_Access
U01900,Approve_Payment
U01901,Dev_Access
U01901,Create_Vendor
U01901,Approve_PO
U01902,Prod_Deploy
U01902,Edit_Inventory
U01902,Manage_Users
U01903,Modify_Payroll
U01903,Create_Paycheck
U01904,Dev_Access
U01904,Modify_Payroll
U01904,Manage_Users
U01905,Approve_PO
U01905,Create_Vendor
U01906,Manage_Users
U01907,Manage_Users
U01909,Dev_Access
U01909,Approve_Payment
U01910,Modify_Payroll
U01910,Approve_Payment
U01910,Prod_Deploy
U01911,Prod_Deploy
U01912,Approve_Payment
U01913,Create_Paycheck
U01914,Edit_Inventory
U01914,Prod_Deploy
U01914,Create_Vendor
U01915,Dev_Access
U01916,Approve_Payment
U01916,Modify_Payroll
U01917,Edit_Inventory
U01917,Prod_Deploy
U01917,Approve_Payment
U01918,Dev_Access
U01918,Approve_Payment
U01918,Modify_Payroll
U01919,Dev_Access
U01920,View_Sensitive_Data
U01920,Approve_Payment
U01920,Approve_PO
U01921,Create_Paycheck
U01921,Manage_Users
U01922,Prod_Deploy
U01922,Approve_PO
U01923,Modify_Payroll
U01924,Edit_Inventory
U01924,Manage_Users
U01925,Approve_Payment
U01925,Dev_Access
U01926,Create_Vendor
U01926,Approve_PO
U01927,Edit_Inventory
U01927,Create_Vendor
U01927,Dev_Access
U01928,Dev_Access
U01929,Approve_Payment
U01929,Edit_Inventory
U01929,Create_Paycheck
U01930,View_Sensitive_Data
U01930,Manage_Users
U01930,Dev_Access
U01931,View_Sensitive_Data
U01932,Dev_Access
U01933,Prod_Deploy
U01933,Approve_Payment
U01933,Create_Vendor
U01934,Approve_Payment
U01934,Create_Paycheck
U01935,Create_Vendor
U01935,Dev_Access
U01935,Prod_Deploy
U01936,Modify_Payroll
U01936,Manage_Users
U01937,View_Sensitive_Data
U01938,Approve_PO
U01938,Dev_Access
U01939,Modify_Payroll
U01939,Approve_PO
U01939,Create_Vendor
U01940,Modify_Payroll
U01940,Prod_Deploy
U01940,Create_Paycheck
U01941,Edit_Inventory
U01941,Create_Vendor
U01941,Dev_Access
U01942,Create_Paycheck
U01943,Approve_Payment
U01944,Create_Paycheck
U01944,Manage_Users
U01945,Modify_Payroll
U01946,Manage_Users
U01946,View_Sensitive_Data
U01947,Edit_Inventory
U01947,Manage_Users
U01948,Approve_Payment
U01948,Approve_PO
U01948,Create_Vendor
U01949,Modify_Payroll
U01949,Prod_Deploy
U01949,Dev_Access
U01950,Approve_PO
U01950,Manage_Users
U01951,Modify_Payroll
U01951,Create_Vendor
U01951,View_Sensitive_Data
U01952,Dev_Access
U01952,Create_Vendor
U01953,Edit_Inventory
U01953,Create_Paycheck
U01953,View_Sensitive_Data
U01954,Approve_Payment
U01955,Dev_Access
U01955,Manage_Users
U01956,Dev_Access
U01956,Manage_Users
U01956,Edit_Inventory
U01957,View_Sensitive_Data
U01957,Create_Paycheck
U01958,Edit_Inventory
U01959,Prod_Deploy
U01959,Dev_Access
U01960,Approve_Payment
U01960,Create_Paycheck
U01961,Approve_PO
U01961,View_Sensitive_Data
U01962,View_Sensitive_Data
U01962,Create_Paycheck
U01963,Create_Paycheck
U01963,Approve_Payment
U01964,Modify_Payroll
U01964,Create_Vendor
U01964,Approve_Payment
U01965,View_Sensitive_Data
U01965,Create_Vendor
U01966,Approve_PO
U01967,Approve_PO
U01968,Modify_Payroll
U01968,Dev_Access
U01969,Modify_Payroll
U01969,Manage_Users
U01970,Prod_Deploy
U01970,Edit_Inventory
U01971,Manage_Users
U01971,Approve_PO
U01971,Create_Paycheck
U01972,Dev_Access
U01972,Create_Vendor
U01972,Manage_Users
U01973,Create_Paycheck
U01973,Modify_Payroll
U01973,Create_Vendor
U01974,Manage_Users
U01974,Create_Vendor
U01974,Create_Paycheck
U01975,Modify_Payroll
U01975,Create_Paycheck
U01976,View_Sensitive_Data
U01976,Create_Paycheck
U01977,Create_Paycheck
U01977,Approve_PO
U01979,Edit_Inventory
U01980,Prod_Deploy
U01981,Edit_Inventory
U01981,Approve_Payment
U01982,View_Sensitive_Data
U01982,Create_Paycheck
U01982,Dev_Access
U01983,Approve_Payment
U01984,Create_Vendor
U01984,Approve_PO
U01985,Edit_Inventory
U01985,Approve_PO
U01985,Create_Paycheck
U01985,View_Sensitive_Data
U01986,Prod_Deploy
U01986,Create_Paycheck
U01986,Manage_Users
U01987,Dev_Access
U01987,View_Sensitive_Data
U01987,Approve_Payment
U01988,Create_Vendor
U01988,Dev_Access
U01988,Manage_Users
U01990,Modify_Payroll
U01991,Create_Vendor
U01992,Modify_Payroll
U01992,Create_Paycheck
U01992,Prod_Deploy
U01993,Create_Vendor
U01994,Create_Vendor
U01996,Prod_Deploy
U01996,Create_Vendor
U01997,Approve_Payment
U01997,Prod_Deploy
U01997,View_Sensitive_Data
U01998,Prod_Deploy
U02000,Create_Vendor
U02001,Create_Vendor
U02001,Dev_Access
U02002,Modify_Payroll
U02003,Dev_Access
U02003,Prod_Deploy
U02004,Dev_Access
U02004,View_Sensitive_Data
U02005,Modify_Payroll
U02005,View_Sensitive_Data
U02006,Approve_Payment
U02007,Manage_Users
U02007,Modify_Payroll
U02008,Modify_Payroll
U02009,Create_Paycheck
U02009,Approve_PO
U02010,Dev_Access
U02010,Approve_PO
U02010,Prod_Deploy
U02012,Prod_Deploy
U02012,Approve_PO
U02013,Edit_Inventory
U02013,Prod_Deploy
U02014,Edit_Inventory
U02015,Create_Paycheck
U02015,Dev_Access
U02015,Manage_Users
U02016,Approve_Payment
U02016,Create_Vendor
U02019,Prod_Deploy
U02021,Create_Vendor
U02021,Approve_Payment
U02023,Dev_Access
U02023,Create_Vendor
U02024,Prod_Deploy
U02024,Manage_Users
U02024,Edit_Inventory
U02025,Prod_Deploy
U02026,Prod_Deploy
U02027,Edit_Inventory
U02027,Dev_Access
U02028,Prod_Deploy
U02028,Manage_Users
U02029,Approve_Payment
U02030,Modify_Payroll
U02030,Dev_Access
U02030,Create_Vendor
U02031,Edit_Inventory
U02031,Approve_PO
U02031,View_Sensitive_Data
U02032,Prod_Deploy
U02033,Approve_PO
U02034,Manage_Users
U02034,Create_Vendor
U02034,Dev_Access
U02034,Approve_Payment
U02035,View_Sensitive_Data
U02035,Edit_Inventory
U02036,Approve_Payment
U02036,Create_Paycheck
U02036,Create_Vendor
U02037,Approve_Payment
U02037,View_Sensitive_Data
U02038,Create_Paycheck
U02038,Approve_PO
U02038,Create_Vendor
U02039,Modify_Payroll
U02040,Edit_Inventory
U02040,Modify_Payroll
U02040,View_Sensitive_Data
U02041,Prod_Deploy
U02042,Modify_Payroll
U02042,Dev_Access
U02043,Prod_Deploy
U02045,Dev_Access
U02045,Manage_Users
U02045,Modify_Payroll
U02046,Manage_Users
U02047,Approve_Payment
U02047,Manage_Users
U02047,Approve_PO
U02048,Dev_Access
U02049,Create_Paycheck
U02049,Approve_PO
U02049,Prod_Deploy
U02050,Manage_Users
U02050,Approve_Payment
U02051,Dev_Access
U02052,Modify_Payroll
U02052,Dev_Access
U02053,Edit_Inventory
U02053,Prod_Deploy
U02054,Create_Vendor
U02054,Dev_Access
U02054,Create_Paycheck
U02055,Dev_Access
U02055,Create_Paycheck
U02055,View_Sensitive_Data
U02056,Modify_Payroll
U02056,View_Sensitive_Data
U02056,Create_Vendor
U02057,Prod_Deploy
U02058,Dev_Access
U02058,Create_Paycheck
U02058,Edit_Inventory
U02059,Approve_Payment
U02059,Create_Vendor
U02059,Manage_Users
U02060,Approve_PO
U02060,Approve_Payment
U02061,Prod_Deploy
U02061,Edit_Inventory
U02061,Create_Paycheck
U02062,Manage_Users
U02062,Create_Paycheck
U02062,Create_Vendor
U02063,Create_Vendor
U02063,View_Sensitive_Data
U02063,Create_Paycheck
U02064,Create_Vendor
U02064,Approve_Payment
U02065,Prod_Deploy
U02065,Create_Vendor
U02065,Dev_Access
U02066,Approve_Payment
U02066,Create_Paycheck
U02067,Approve_Payment
U02068,Create_Paycheck
U02068,Manage_Users
U02068,Dev_Access
U02069,Prod_Deploy
U02070,Approve_Payment
U02070,Modify_Payroll
U02071,View_Sensitive_Data
U02071,Approve_Payment
U02071,Create_Paycheck
U02072,Create_Paycheck
U02072,Create_Vendor
U02073,Edit_Inventory
U02074,Manage_Users
U02074,Approve_Payment
U02075,Dev_Access
U02075,Create_Paycheck
U02076,Dev_Access
U02078,Edit_Inventory
U02079,Prod_Deploy
U02080,View_Sensitive_Data
U02080,Create_Paycheck
U02080,Approve_Payment
U02081,Create_Paycheck
U02082,Approve_Payment
U02083,Manage_Users
U02083,Create_Paycheck
U02084,Modify_Payroll
U02085,Edit_Inventory
U02086,Dev_Access
U02086,Approve_PO
U02086,Prod_Deploy
U02087,View_Sensitive_Data
U02087,Dev_Access
U02088,View_Sensitive_Data
U02088,Modify_Payroll
U02089,Edit_Inventory
U02089,Dev_Access
U02089,Approve_PO
U02090,Prod_Deploy
U02090,Create_Vendor
U02091,Create_Paycheck
U02091,Dev_Access
U02092,Prod_Deploy
U02093,Prod_Deploy
U02093,Edit_Inventory
U02093,Modify_Payroll
U02094,Create_Vendor
U02095,Dev_Access
U02095,Prod_Deploy
U02096,Create_Vendor
U02097,Modify_Payroll
U02097,Approve_PO
U02098,View_Sensitive_Data
U02098,Prod_Deploy
U02098,Dev_Access
U02099,Approve_Payment
U02099,Modify_Payroll
U02099,Prod_Deploy
U02100,Modify_Payroll
U02101,Edit_Inventory
U02102,Approve_PO
U02103,Edit_Inventory
U02104,Approve_PO
U02104,Create_Paycheck
U02104,Create_Vendor
U02105,View_Sensitive_Data
U02105,Approve_Payment
U02105,Manage_Users
U02106,Edit_Inventory
U02107,Create_Vendor
U02107,Approve_Payment
U02107,Modify_Payroll
U02108,View_Sensitive_Data
U02108,Edit_Inventory
U02108,Modify_Payroll
U02109,Create_Paycheck
U02109,Create_Vendor
U02109,Approve_PO
U02110,Create_Vendor
U02111,Manage_Users
U02111,View_Sensitive_Data
U02112,View_Sensitive_Data
U02112,Approve_Payment
U02112,Modify_Payroll
U02113,Approve_PO
U02113,Create_Vendor
U02114,Edit_Inventory
U02114,Prod_Deploy
U02115,Dev_Access
U02115,Modify_Payroll
U02116,Manage_Users
U02116,Edit_Inventory
U02116,Dev_Access
U02117,Create_Vendor
U02117,Approve_Payment
U02117,Dev_Access
U02119,Modify_Payroll
U02121,Prod_Deploy
U02121,Approve_PO
U02122,Create_Vendor
U02123,Manage_Users
U02123,View_Sensitive_Data
U02123,Create_Paycheck
U02124,Approve_Payment
U02124,Create_Paycheck
U02124,Approve_PO
U02126,Create_Paycheck
U02126,Create_Vendor
U02126,Prod_Deploy
U02127,Prod_Deploy
U02127,Manage_Users
U02128,Edit_Inventory
U02128,Modify_Payroll
U02130,Approve_PO
U02131,Create_Paycheck
U02131,Create_Vendor
U02132,Create_Paycheck
U02133,Approve_PO
U02134,Approve_Payment
U02134,Create_Paycheck
U02135,Approve_PO
U02135,Create_Paycheck
U02136,Create_Vendor
U02136,Approve_PO
U02137,Dev_Access
U02137,Create_Vendor
U02137,Prod_Deploy
U02138,Dev_Access
U02138,Edit_Inventory
U02138,Approve_Payment
U02139,Modify_Payroll
U02139,Dev_Access
U02139,Approve_PO
U02140,Create_Vendor
U02141,Prod_Deploy
U02142,Manage_Users
U02144,Prod_Deploy
U02144,Create_Vendor
U02144,Approve_Payment
U02145,Manage_Users
U02146,View_Sensitive_Data
U02147,Approve_PO
U02148,Dev_Access
U02149,Manage_Users
U02150,View_Sensitive_Data
U02151,Manage_Users
U02151,Approve_Payment
U02152,Dev_Access
U02152,View_Sensitive_Data
U02153,Modify_Payroll
U02154,Approve_Payment
U02154,Modify_Payroll
U02154,Prod_Deploy
U02155,Manage_Users
U02155,Approve_PO
U02156,Manage_Users
U02156,View_Sensitive_Data
U02156,Edit_Inventory
U02157,Edit_Inventory
U02158,Edit_Inventory
U02158,Manage_Users
U02158,View_Sensitive_Data
U02159,View_Sensitive_Data
U02160,Prod_Deploy
U02161,Manage_Users
U02161,Approve_PO
U02161,View_Sensitive_Data
U02162,View_Sensitive_Data
U02162,Create_Vendor
U02163,Modify_Payroll
U02163,Approve_PO
U02163,Edit_Inventory
U02164,View_Sensitive_Data
U02164,Modify_Payroll
U02165,Modify_Payroll
U02165,Approve_PO
U02165,Manage_Users
U02166,Edit_Inventory
U02166,Manage_Users
U02166,Create_Paycheck
U02166,Modify_Payroll
U02167,Prod_Deploy
U02167,Edit_Inventory
U02168,Create_Paycheck
U02168,Prod_Deploy
U02168,Edit_Inventory
U02169,Create_Vendor
U02170,Approve_PO
U02170,Create_Vendor
U02171,Create_Paycheck
U02171,Approve_PO
U02172,View_Sensitive_Data
U02172,Create_Vendor
U02172,Dev_Access
U02174,View_Sensitive_Data
U02174,Dev_Access
U02175,View_Sensitive_Data
U02175,Dev_Access
U02176,Dev_Access
U02176,Create_Vendor
U02177,Manage_Users
U02177,Create_Paycheck
U02178,Manage_Users
U02178,Create_Paycheck
U02178,Approve_Payment
U02178,Modify_Payroll
U02178,Create_Vendor
U02179,Create_Paycheck
U02179,Manage_Users
U02179,Modify_Payroll
U02181,Prod_Deploy
U02183,View_Sensitive_Data
U02183,Manage_Users
U02183,Modify_Payroll
U02184,View_Sensitive_Data
U02184,Dev_Access
U02184,Manage_Users
U02185,Prod_Deploy
U02185,Approve_PO
U02185,Manage_Users
U02186,Prod_Deploy
U02186,Dev_Access
U02186,Manage_Users
U02187,Prod_Deploy
U02187,Approve_PO
U02187,View_Sensitive_Data
U02188,Create_Vendor
U02188,Dev_Access
U02188,Approve_Payment
U02190,Approve_PO
U02191,Create_Paycheck
U02192,Create_Vendor
U02192,Manage_Users
U02193,Dev_Access
U02193,View_Sensitive_Data
U02193,Create_Paycheck
U02194,View_Sensitive_Data
U02194,Create_Paycheck
U02196,Edit_Inventory
U02196,Approve_PO
U02197,Edit_Inventory
U02197,Approve_PO
U02197,Create_Vendor
U02198,Create_Paycheck
U02198,Prod_Deploy
U02198,Dev_Access
U02199,Approve_PO
U02199,Create_Vendor
U02199,Modify_Payroll
U02200,Approve_Payment
U02200,Manage_Users
U02201,Manage_Users
U02201,Dev_Access
U02202,Manage_Users
U02203,Modify_Payroll
U02204,Approve_PO
U02204,Create_Vendor
U02204,Approve_Payment
U02205,Create_Paycheck
U02205,Approve_Payment
U02205,Manage_Users
U02206,View_Sensitive_Data
U02208,Approve_PO
U02208,Manage_Users
U02208,Create_Vendor
U02209,View_Sensitive_Data
U02209,Dev_Access
U02209,Edit_Inventory
U02210,Create_Paycheck
U02211,Edit_Inventory
U02211,Create_Vendor
U02211,Manage_Users
U02212,Approve_Payment
U02212,Create_Paycheck
U02212,Dev_Access
U02213,Dev_Access
U02213,Prod_Deploy
U02214,Manage_Users
U02214,Prod_Deploy
U02214,Edit_Inventory
U02215,Edit_Inventory
U02216,Dev_Access
U02216,Approve_PO
U02216,Modify_Payroll
U02217,Edit_Inventory
U02217,Approve_Payment
U02217,Create_Vendor
U02218,Edit_Inventory
U02218,Create_Paycheck
U02218,Dev_Access
U02220,Modify_Payroll
U02220,Dev_Access
U02221,Manage_Users
U02221,Approve_PO
U02221,Modify_Payroll
U02222,Modify_Payroll
U02222,Manage_Users
U02222,Approve_Payment
U02223,View_Sensitive_Data
U02223,Edit_Inventory
U02223,Create_Paycheck
U02224,Edit_Inventory
U02224,Dev_Access
U02225,Prod_Deploy
U02225,Dev_Access
U02226,Dev_Access
U02226,Create_Vendor
U02226,Approve_PO
U02227,Prod_Deploy
U02228,Edit_Inventory
U02228,Create_Vendor
U02228,View_Sensitive_Data
U02229,Edit_Inventory
U02229,Modify_Payroll
U02230,Manage_Users
U02230,Approve_Payment
U02231,Dev_Access
U02232,Approve_Payment
U02232,Create_Paycheck
U02233,Create_Vendor
U02233,View_Sensitive_Data
U02234,Prod_Deploy
U02235,Dev_Access
U02235,Create_Vendor
U02235,Manage_Users
U02236,View_Sensitive_Data
U02236,Create_Vendor
U02238,Create_Paycheck
U02238,Dev_Access
U02239,Modify_Payroll
U02239,Create_Vendor
U02239,Approve_Payment
U02240,Create_Vendor
U02242,Prod_Deploy
U02242,View_Sensitive_Data
U02243,Create_Vendor
U02244,View_Sensitive_Data
U02244,Dev_Access
U02244,Approve_Payment
U02245,Edit_Inventory
U02245,Manage_Users
U02246,Manage_Users
U02247,Approve_Payment
U02247,Create_Vendor
U02248,Create_Paycheck
U02248,Edit_Inventory
U02249,Create_Paycheck
U02249,Prod_Deploy
U02249,Dev_Access
U02250,Modify_Payroll
U02250,Dev_Access
U02251,Edit_Inventory
U02251,Dev_Access
U02251,Manage_Users
U02252,Modify_Payroll
U02252,Manage_Users
U02253,Approve_Payment
U02253,View_Sensitive_Data
U02254,View_Sensitive_Data
U02254,Approve_Payment
U02254,Create_Vendor
U02255,Create_Vendor
U02256,Dev_Access
U02257,Approve_Payment
U02258,Approve_Payment
U02259,View_Sensitive_Data
U02259,Create_Paycheck
U02260,Edit_Inventory
U02260,Modify_Payroll
U02260,Create_Paycheck
U02261,Approve_PO
U02261,Prod_Deploy
U02261,Create_Vendor
U02262,Modify_Payroll
U02263,Modify_Payroll
U02263,Edit_Inventory
U02264,Prod_Deploy
U02264,View_Sensitive_Data
U02264,Create_Vendor
U02265,Approve_PO
U02266,Approve_Payment
U02266,View_Sensitive_Data
U02267,Approve_PO
U02267,Modify_Payroll
U02267,Prod_Deploy
U02268,Edit_Inventory
U02268,Create_Vendor
U02269,Create_Paycheck
U02269,Edit_Inventory
U02269,Dev_Access
U02271,Create_Vendor
U02272,Approve_Payment
U02273,Approve_Payment
U02273,Manage_Users
U02273,Approve_PO
U02274,Dev_Access
U02274,Create_Vendor
U02275,Dev_Access
U02276,View_Sensitive_Data
U02276,Create_Vendor
U02276,Approve_Payment
U02277,View_Sensitive_Data
U02277,Modify_Payroll
U02278,Dev_Access
U02278,Manage_Users
U02279,Edit_Inventory
U02279,Manage_Users
U02280,Create_Vendor
U02281,Approve_Payment
U02281,Modify_Payroll
U02281,Edit_Inventory
U02282,Manage_Users
U02282,Approve_Payment
U02282,Create_Paycheck
U02283,Create_Paycheck
U02283,Prod_Deploy
U02283,Dev_Access
U02284,Approve_Payment
U02285,Approve_PO
U02286,View_Sensitive_Data
U02286,Create_Vendor
U02286,Create_Paycheck
U02287,Edit_Inventory
U02289,Approve_Payment
U02290,Approve_PO
U02290,Edit_Inventory
U02291,Create_Vendor
U02291,Create_Paycheck
U02291,Manage_Users
U02292,Approve_Payment
U02292,View_Sensitive_Data
U02293,Prod_Deploy
U02294,Edit_Inventory
U02294,Create_Vendor
U02294,Dev_Access
U02295,Edit_Inventory
